,osmid,lanes,highway,junction,oneway,length,geometry,ref,name,maxspeed,service,bridge,tunnel,access,width
14097,221613054,,unclassified,,False,81.42699999999999,"LINESTRING (4.4913253 50.438332, 4.4917651 50.4383099, 4.4918739 50.43832, 4.4919276 50.4383388, 4.4919694 50.4383883, 4.4920174 50.4386727)",,,,,,,,
14098,254880448,,residential,,False,110.329,"LINESTRING (4.4913253 50.438332, 4.4913053 50.4381767, 4.4912022 50.4373429)",,Rue du Rond Point,,,,,,
14099,221613054,,unclassified,,False,81.42699999999999,"LINESTRING (4.4920174 50.4386727, 4.4919694 50.4383883, 4.4919276 50.4383388, 4.4918739 50.43832, 4.4917651 50.4383099, 4.4913253 50.438332)",,,,,,,,
14100,254880448,,residential,,False,96.146,"LINESTRING (4.4912022 50.4373429, 4.4910957 50.4364809)",,Rue du Rond Point,,,,,,
14101,221613053,,service,,False,65.367,"LINESTRING (4.4912022 50.4373429, 4.4910758 50.4373378, 4.4910111 50.4373236, 4.4909465 50.4372928, 4.4908741 50.4372455, 4.4908032 50.4372018, 4.4906669 50.4371498, 4.4905328 50.4371361, 4.4903827 50.4371369)",,,,,,,,
14102,254880448,,residential,,False,110.329,"LINESTRING (4.4912022 50.4373429, 4.4913053 50.4381767, 4.4913253 50.438332)",,Rue du Rond Point,,,,,,
14103,221694909,,residential,,False,30.191,"LINESTRING (4.494935 50.4308661, 4.4951463 50.4306303)",,Place Sart-Culpart,,,,,,
14104,"[221694908, 92166287]",,"['residential', 'path']",,False,130.908,"LINESTRING (4.494935 50.4308661, 4.4946634 50.4307913, 4.4938591 50.430541, 4.4938639 50.4305173, 4.4933139 50.4303356)",,Sentier Fracqui,,,,,,
14105,221694909,,residential,,False,29.982,"LINESTRING (4.494935 50.4308661, 4.4947879 50.4310303, 4.4947371 50.4311041)",,Place Sart-Culpart,,,,,,
14106,826421540,,service,,False,35.438,"LINESTRING (4.4942693 50.4309911, 4.4947371 50.4311041)",,,,,,,,
14107,92166269,,residential,,False,18.209,"LINESTRING (4.4946462 50.4312639, 4.4945685 50.43142)",,Rue du Prêcheur,,,,,,
14108,826421541,,residential,,False,18.9,"LINESTRING (4.4946462 50.4312639, 4.4947371 50.4311041)",,Place du Sart-Culpart,,,,,,
14109,221694907,,residential,,False,59.06,"LINESTRING (4.4946462 50.4312639, 4.4943163 50.4312301, 4.494213 50.4312089, 4.4940619 50.4311627, 4.4938476 50.4311222)",,Rue du Prêcheur,,,,,,
14110,221694907,,residential,,False,59.06,"LINESTRING (4.4938476 50.4311222, 4.4940619 50.4311627, 4.494213 50.4312089, 4.4943163 50.4312301, 4.4946462 50.4312639)",,Rue du Prêcheur,,,,,,
14111,180769674,,secondary,,False,22.254,"LINESTRING (4.47016 50.4285117, 4.4704246 50.4284038)",N569,Chaussée de Lodelinsart,50,,,,,
14112,180769674,,secondary,,False,5.618,"LINESTRING (4.47016 50.4285117, 4.4700944 50.4285401)",N569,Chaussée de Lodelinsart,50,,,,,
14113,221808665,,residential,,False,109.225,"LINESTRING (4.47016 50.4285117, 4.470545 50.4288653, 4.4711941 50.4292309)",,Impasse de l'Ermitage,,,,,,
14114,221808665,,residential,,False,109.225,"LINESTRING (4.4711941 50.4292309, 4.470545 50.4288653, 4.47016 50.4285117)",,Impasse de l'Ermitage,,,,,,
14115,255590284,,residential,,False,8.414,"LINESTRING (4.4736626 50.4275978, 4.4736393 50.427672)",,Rue du Feignat,,,,,,
14116,221809409,,residential,,True,58.624,"LINESTRING (4.4736626 50.4275978, 4.4730557 50.4273638, 4.4729546 50.4273248)",,Rue des Brasseurs,,,,,,
14117,798114953,,secondary,,False,83.751,"LINESTRING (4.4729546 50.4273248, 4.4731646 50.4272343, 4.4739339 50.4269028)",N569,Chaussée de Lodelinsart,50,,,,,
14118,798114953,,secondary,,False,28.115,"LINESTRING (4.4729546 50.4273248, 4.4727703 50.4274043, 4.4726259 50.4274665)",N569,Chaussée de Lodelinsart,50,,,,,
14119,62149292,,secondary,,True,12.592,"LINESTRING (4.4694627 50.4288617, 4.4693909 50.4288289, 4.4693271 50.428789)",N587,,,,,,,
14120,221821090,,residential,,False,43.65,"LINESTRING (4.4626159 50.430773, 4.4628257 50.4308552, 4.4629409 50.4309409, 4.4629602 50.4310631)",,Rue Fiotte,,,,,,
14121,66215835,,residential,,False,26.971,"LINESTRING (4.4629602 50.4310631, 4.4629095 50.4313035)",,Rue Fiotte,,,,,,
14122,66215835,,residential,,False,126.099,"LINESTRING (4.4629602 50.4310631, 4.4630603 50.4305883, 4.463319 50.4303126, 4.4637331 50.4301081)",,Rue Fiotte,,,,,,
14123,221821090,,residential,,False,43.65,"LINESTRING (4.4629602 50.4310631, 4.4629409 50.4309409, 4.4628257 50.4308552, 4.4626159 50.430773)",,Rue Fiotte,,,,,,
14124,252346348,,residential,,False,7.801,"LINESTRING (4.4495613 50.4267255, 4.4495122 50.4267883)",,Sentier du Ruisseau,,,,,,
14125,66644141,,residential,,False,95.71000000000001,"LINESTRING (4.4428718 50.4263279, 4.4428949 50.4263149, 4.4438857 50.425759)",,Rue Morel,,,,,,
14126,66644139,,residential,,False,41.124,"LINESTRING (4.4434579 50.425509, 4.4438857 50.425759)",,Rue du Chênois,50,,,,,
14127,222495888,,residential,,False,39.586,"LINESTRING (4.4434579 50.425509, 4.4439981 50.4254179)",,,,,,,,
14128,66644139,,residential,,False,252.284,"LINESTRING (4.4434579 50.425509, 4.4430739 50.4252657, 4.4428033 50.425103, 4.4420622 50.4247024, 4.4416952 50.4245015, 4.4413714 50.4244056, 4.4409052 50.4243943, 4.4406637 50.4243891, 4.4405372 50.4243921)",,Rue du Chênois,50,,,,,
14129,222600980,,residential,,False,52.47,"LINESTRING (4.4428084 50.4343787, 4.4435492 50.4343825)",,Rue Paul Pastur,,,,,,
14130,93808035,,tertiary,,False,14.272,"LINESTRING (4.4725517 50.4552098, 4.4725125 50.4553357)",,Rue Charbonnel,,,,,,
14131,222603621,,residential,,False,118.962,"LINESTRING (4.4725517 50.4552098, 4.4712645 50.4545221)",,Rue Charbonnel,,,,,,
14132,93808035,,tertiary,,False,96.311,"LINESTRING (4.4725517 50.4552098, 4.4727755 50.4545168, 4.4728257 50.4543614)",,Rue Charbonnel,,,,,,
14133,222603621,,residential,,False,118.962,"LINESTRING (4.4712645 50.4545221, 4.4725517 50.4552098)",,Rue Charbonnel,,,,,,
14134,139071653,,tertiary,,False,33.227,"LINESTRING (4.4879276 50.4563881, 4.4874603 50.456416)",,Rue de la Station,,,,,,
14135,139071653,,tertiary,,False,238.313,"LINESTRING (4.4879276 50.4563881, 4.4884479 50.4563724, 4.4887618 50.4563662, 4.4889936 50.456369, 4.4891991 50.4563765, 4.4897565 50.4564248, 4.4908237 50.4565307, 4.4909724 50.45654, 4.4911131 50.4565414, 4.491274 50.456543)",,Rue de la Station,,,,,,
14136,360937158,,service,,False,55.248,"LINESTRING (4.4879276 50.4563881, 4.487905 50.4561908, 4.487881 50.4560863, 4.4877918 50.4559014)",,,,,,,,
14137,108097161,,residential,,False,124.378,"LINESTRING (4.480934 50.4528491, 4.4816708 50.4530229, 4.4821804 50.4531373, 4.4826025 50.4531918)",,Rue Dandois,,,,,destination,
14138,108172537,,residential,,False,79.936,"LINESTRING (4.4927902 50.4322262, 4.4934199 50.4321938, 4.4939151 50.4321684)",,Rue Thiot,,,,,,
14139,108172537,,residential,,False,130.572,"LINESTRING (4.4927902 50.4322262, 4.4927308 50.4322283, 4.4922709 50.4322516, 4.4916592 50.4324075, 4.4915736 50.4324293, 4.4911398 50.4324768, 4.4910103 50.432491)",,Rue Thiot,,,,,,
14140,222779944,,path,,False,103.718,"LINESTRING (4.4927902 50.4322262, 4.492727 50.431882, 4.4927438 50.4318508, 4.4928153 50.4318171, 4.4931436 50.4317294, 4.493522 50.4316082)",,Sentier Cravate,,,,,,
14141,92166269,,residential,,False,15.169,"LINESTRING (4.4944975 50.4315487, 4.4945685 50.43142)",,Rue du Prêcheur,,,,,,
14142,92166269,,residential,,False,20.869,"LINESTRING (4.4944975 50.4315487, 4.4944146 50.4317288)",,Rue du Prêcheur,,,,,,
14143,222779944,,path,,False,69.444,"LINESTRING (4.4944975 50.4315487, 4.4936183 50.4315966, 4.493522 50.4316082)",,Sentier Cravate,,,,,,
14144,222782997,,residential,,False,67.941,"LINESTRING (4.4992124 50.4313931, 4.4991963 50.4312411, 4.4993975 50.4309301, 4.4994083 50.430808)",,Rue Chèvremont,,,,,,
14145,60138299,,residential,,True,44.07700000000001,"LINESTRING (4.4510301 50.4169385, 4.4508805 50.4169885, 4.4505686 50.4171472, 4.4505264 50.4171687)",,Square Jules Hiernaux,30,,,,,
14146,597800791,,secondary,,True,27.605,"LINESTRING (4.4510301 50.4169385, 4.4510314 50.4168923, 4.4510786 50.4166925)",R51,Boulevard Frans Dewandre,30,,,,,
14147,103497768,,residential,,False,76.694,"LINESTRING (4.3879177 50.416175, 4.386876 50.4163624)",,Rue Émile Constant,,,,,,
14148,103497768,,residential,,False,151.758,"LINESTRING (4.3879177 50.416175, 4.3881544 50.4161324, 4.3895239 50.415297)",,Rue Émile Constant,,,,,,
14149,223275603,,residential,,False,97.037,"LINESTRING (4.3879177 50.416175, 4.3880002 50.4163938, 4.3883891 50.4167237, 4.3887356 50.4168043)",,Rue Émile Constant,,,,,,
14150,223275603,,residential,,False,97.037,"LINESTRING (4.3887356 50.4168043, 4.3883891 50.4167237, 4.3880002 50.4163938, 4.3879177 50.416175)",,Rue Émile Constant,,,,,,
14151,223275963,,service,,False,34.586,"LINESTRING (4.3900305 50.4145301, 4.3902664 50.4142578)",,,,driveway,,,,
14152,223275961,,service,,False,17.367,"LINESTRING (4.3911465 50.4136108, 4.3913863 50.4136431)",,,,driveway,,,,
14153,223275961,,service,,False,19.248,"LINESTRING (4.3911465 50.4136108, 4.3909089 50.4135269)",,,,driveway,,,,
14154,223275964,,service,,False,92.528,"LINESTRING (4.3911465 50.4136108, 4.3905006 50.414334)",,,,driveway,,,,
14155,223275961,,service,,False,17.805,"LINESTRING (4.3906916 50.4134465, 4.3909089 50.4135269)",,,,driveway,,,,
14156,223275961,,service,,False,39.115,"LINESTRING (4.391874 50.4138079, 4.3913863 50.4136431)",,,,driveway,,,,
14157,"[1019045376, 30659834]",,secondary,,False,237.446,"LINESTRING (4.391874 50.4138079, 4.3916103 50.4141367, 4.39121 50.4146213, 4.3906308 50.4153509, 4.3905761 50.4154217, 4.3905492 50.4154564, 4.3903356 50.4157048)",N583,Rue de Trazegnies (Ouest) - Rue Paul Janson (Est),50,,,,,
14158,30659834,,secondary,,False,103.601,"LINESTRING (4.391874 50.4138079, 4.3921599 50.4134531, 4.392308 50.4132544, 4.3924939 50.4129648)",N583,Rue de Trazegnies (Ouest) - Rue Paul Janson (Est),50,,,,,
14159,223275961,,service,,False,39.115,"LINESTRING (4.3913863 50.4136431, 4.391874 50.4138079)",,,,driveway,,,,
14160,223275961,,service,,False,17.367,"LINESTRING (4.3913863 50.4136431, 4.3911465 50.4136108)",,,,driveway,,,,
14161,639161956,,service,,False,97.6,"LINESTRING (4.3913863 50.4136431, 4.3907234 50.4144125)",,,,driveway,,,,
14162,223275964,,service,,False,49.974,"LINESTRING (4.3901391 50.4147199, 4.3903429 50.4145028, 4.3905006 50.414334)",,,,driveway,,,,
14163,223275961,,service,,False,19.248,"LINESTRING (4.3909089 50.4135269, 4.3911465 50.4136108)",,,,driveway,,,,
14164,223275961,,service,,False,17.805,"LINESTRING (4.3909089 50.4135269, 4.3906916 50.4134465)",,,,driveway,,,,
14165,223275963,,service,,False,93.155,"LINESTRING (4.3909089 50.4135269, 4.3902664 50.4142578)",,,,driveway,,,,
14166,223275963,,service,,False,93.155,"LINESTRING (4.3902664 50.4142578, 4.3909089 50.4135269)",,,,driveway,,,,
14167,223275963,,service,,False,34.586,"LINESTRING (4.3902664 50.4142578, 4.3900305 50.4145301)",,,,driveway,,,,
14168,639161955,,service,,False,18.633,"LINESTRING (4.3902664 50.4142578, 4.3905006 50.414334)",,,,driveway,,,,
14169,639161955,,service,,False,45.905,"LINESTRING (4.3902664 50.4142578, 4.3900374 50.4141735, 4.389981 50.4141204, 4.3899756 50.4140777, 4.3900709 50.4139545)",,,,driveway,,,,
14170,454903037,,residential,,False,4.803,"LINESTRING (4.3831454 50.4111347, 4.3830827 50.4111511)",,Rue de l'Hôtel de Ville,,,,,,
14171,454903042,,residential,,True,47.333,"LINESTRING (4.3831454 50.4111347, 4.3835147 50.4113589, 4.3835884 50.4114479)",,Avenue Jules Destrée,,,,,,
14172,103460495,,residential,,False,26.436,"LINESTRING (4.3819405 50.411578, 4.3816583 50.4114225)",,Rue Albert Camus,,,,,,
14173,103460495,,residential,,False,97.383,"LINESTRING (4.3819405 50.411578, 4.382606 50.411974, 4.3827464 50.4120575, 4.382949 50.4121729)",,Rue Albert Camus,,,,,,
14174,223279404,,residential,,True,94.595,"LINESTRING (4.3819405 50.411578, 4.3821255 50.4114667, 4.3822678 50.4113992, 4.3827767 50.4112448, 4.3830827 50.4111511)",,Rue de l'Hôtel de Ville,,,,,,
14175,68314007,,residential,,False,5.469,"LINESTRING (4.45031 50.428089, 4.4503848 50.4280768)",,Rue de la Cayauderie,,,,,,
14176,68314007,,residential,,False,84.12,"LINESTRING (4.45031 50.428089, 4.4491923 50.4283446)",,Rue de la Cayauderie,,,,,,
14177,"[222494721, 252346348]",,"['residential', 'track']",,False,154.64,"LINESTRING (4.45031 50.428089, 4.4502281 50.4279702, 4.4499716 50.4278107, 4.4499577 50.4277825, 4.4491896 50.4273147, 4.4491974 50.4272323, 4.4493758 50.4270169)",,Sentier du Ruisseau,,,,,,
14178,223598469,,living_street,,False,42.74,"LINESTRING (4.4001422 50.375325, 4.3995396 50.3753181)",,,,,,,,
14179,22386551,,primary,,False,60.245,"LINESTRING (4.3995396 50.3753181, 4.3994392 50.3747801)",N53,Rue de Bomerée,50,,,,,
14180,22386551,,primary,,False,8.275,"LINESTRING (4.3995396 50.3753181, 4.3995534 50.375392)",N53,Rue de Bomerée,50,,,,,
14181,223598469,,living_street,,False,42.74,"LINESTRING (4.3995396 50.3753181, 4.4001422 50.375325)",,,,,,,,
14182,224340288,,residential,,False,118.54,"LINESTRING (4.4897173 50.4280418, 4.4906615 50.4285134, 4.4903954 50.428763)",,Rue Nouvelle,,,,,,
14183,69560476,,residential,,False,22.932,"LINESTRING (4.487323 50.4194599, 4.4870394 50.4193605)",,Rue Léonard Misonne,,,,,,
14184,69560476,,residential,,False,51.84999999999999,"LINESTRING (4.487323 50.4194599, 4.4876654 50.419581, 4.4879524 50.4196974)",,Rue Léonard Misonne,,,,,,
14185,224341819,,residential,,False,85.88,"LINESTRING (4.487323 50.4194599, 4.4874613 50.4193515, 4.4876308 50.419207, 4.4880691 50.4188513)",,Sentier Baltard,,,,,,
14186,224341819,,residential,,False,27.879,"LINESTRING (4.4883121 50.4186541, 4.4880691 50.4188513)",,Sentier Baltard,,,,,,
14187,"[224832029, 224832022]",,"['residential', 'service']",,False,136.041,"LINESTRING (4.4171761 50.369389, 4.4170192 50.3692239, 4.4169441 50.3690554, 4.416861 50.3688672, 4.4165163 50.3685977, 4.416346 50.3684386, 4.4162172 50.3683522)",,,,alley,,,,
14188,224832022,,residential,,False,28.596,"LINESTRING (4.4162172 50.3683522, 4.4161136 50.3683168, 4.4160054 50.3682914, 4.4158426 50.3682594)",,,,,,,,
14189,"[224832029, 224832022]",,"['residential', 'service']",,False,136.041,"LINESTRING (4.4162172 50.3683522, 4.416346 50.3684386, 4.4165163 50.3685977, 4.416861 50.3688672, 4.4169441 50.3690554, 4.4170192 50.3692239, 4.4171761 50.369389)",,,,alley,,,,
14190,248100492,,path,,False,87.727,"LINESTRING (4.4162172 50.3683522, 4.416488 50.3683766, 4.4166918 50.3682739, 4.4169815 50.3681644, 4.4173355 50.3681028)",,,,,,,,
14191,131636302,,tertiary,,False,8.233,"LINESTRING (4.4807365 50.4157184, 4.4808521 50.4157109)",,Rue des Auduins,,,,,,
14192,225237707,,residential,,False,117.992,"LINESTRING (4.4807365 50.4157184, 4.4802332 50.4147069)",,Rue Marguerite Depasse,,,,,,
14193,131636302,,tertiary,,False,191.09,"LINESTRING (4.4807365 50.4157184, 4.4783183 50.4161095, 4.4781267 50.4161504)",,Rue des Auduins,,,,,,
14194,225237947,,residential,,False,25.313,"LINESTRING (4.4785917 50.4122679, 4.4785354 50.4124927)",,Sentier de Montigny,,,,,,
14195,225238051,,service,,False,91.65700000000001,"LINESTRING (4.4861823 50.4146351, 4.4862124 50.4149141, 4.486382 50.4154479)",,,,driveway,,,,
14196,314699205,,tertiary,,False,48.752,"LINESTRING (4.486382 50.4154479, 4.487058 50.4153662)",,Rue des Auduins,,,,,,
14197,225238051,,service,,False,91.65700000000001,"LINESTRING (4.486382 50.4154479, 4.4862124 50.4149141, 4.4861823 50.4146351)",,,,driveway,,,,
14198,314699205,,tertiary,,False,117.541,"LINESTRING (4.486382 50.4154479, 4.4860784 50.4154846, 4.4853958 50.4155721, 4.4847677 50.4156873)",,Rue des Auduins,,,,,,
14199,314699205,,tertiary,,False,45.191,"LINESTRING (4.487058 50.4153662, 4.4876846 50.4152904)",,Rue des Auduins,,,,,,
14200,314699205,,tertiary,,False,48.752,"LINESTRING (4.487058 50.4153662, 4.486382 50.4154479)",,Rue des Auduins,,,,,,
14201,225238171,,residential,,False,137.611,"LINESTRING (4.487058 50.4153662, 4.4870835 50.4154589, 4.4870433 50.4155358, 4.4862816 50.4161255, 4.4867483 50.4161528)",,Impasse des Bienheureux,,,,,,
14202,225238171,,residential,,False,137.611,"LINESTRING (4.4867483 50.4161528, 4.4862816 50.4161255, 4.4870433 50.4155358, 4.4870835 50.4154589, 4.487058 50.4153662)",,Impasse des Bienheureux,,,,,,
14203,225409275,,service,,False,18.561,"LINESTRING (4.4706623 50.471693, 4.4708616 50.4718015)",,,,parking_aisle,,,,
14204,225409276,,unclassified,,False,19.516,"LINESTRING (4.4706623 50.471693, 4.470705 50.4716548, 4.4708327 50.4715551)",,Rue Adrienne Bolland,,,,,,
14205,225409276,,unclassified,,False,17.514,"LINESTRING (4.4706623 50.471693, 4.4705579 50.4717738, 4.4705113 50.4718176)",,Rue Adrienne Bolland,,,,,,
14206,225409275,,service,,False,43.692,"LINESTRING (4.4713309 50.4720568, 4.4708616 50.4718015)",,,,parking_aisle,,,,
14207,225409277,,service,,False,75.38300000000001,"LINESTRING (4.4707811 50.472452, 4.4707555 50.4718717, 4.4708616 50.4718015)",,,,parking_aisle,,,,
14208,225409275,,service,,False,18.561,"LINESTRING (4.4708616 50.4718015, 4.4706623 50.471693)",,,,parking_aisle,,,,
14209,225409275,,service,,False,43.692,"LINESTRING (4.4708616 50.4718015, 4.4713309 50.4720568)",,,,parking_aisle,,,,
14210,225409277,,service,,False,75.38300000000001,"LINESTRING (4.4708616 50.4718015, 4.4707555 50.4718717, 4.4707811 50.472452)",,,,parking_aisle,,,,
14211,103497735,,residential,,False,57.517,"LINESTRING (4.3711397 50.4169546, 4.3705536 50.4173125)",,Rue Jean Cremer,,,,,,
14212,264628801,,residential,,False,74.763,"LINESTRING (4.3711397 50.4169546, 4.3702849 50.4165604)",,Rue Emile Leclercq,,,,,,
14213,264628801,,residential,,False,263.058,"LINESTRING (4.3711397 50.4169546, 4.3716114 50.4166666, 4.3738755 50.4153555)",,Rue Emile Leclercq,,,,,,
14214,226050651,,residential,,False,38.119,"LINESTRING (4.382075 50.4242105, 4.3817145 50.424465)",,Cité Malghem,,,,,,
14215,93480297,,residential,,False,11.005,"LINESTRING (4.3860391 50.4259969, 4.3861335 50.4260755)",,Cité Malghem,,,,,,
14216,93480297,,residential,,False,55.81100000000001,"LINESTRING (4.3860391 50.4259969, 4.3858971 50.4258788, 4.3857098 50.4257481, 4.3854801 50.42565)",,Cité Malghem,,,,,,
14217,226050652,,residential,,False,155.432,"LINESTRING (4.3860391 50.4259969, 4.3867509 50.4257442, 4.3870971 50.4255486, 4.3873653 50.4252991, 4.3874904 50.4250291)",,Rue de Roux,,,,,,
14218,226050652,,residential,,False,155.432,"LINESTRING (4.3874904 50.4250291, 4.3873653 50.4252991, 4.3870971 50.4255486, 4.3867509 50.4257442, 4.3860391 50.4259969)",,Rue de Roux,,,,,,
14219,93480297,,residential,,False,69.607,"LINESTRING (4.3817145 50.424465, 4.3824398 50.4248873)",,Cité Malghem,,,,,,
14220,93480297,,residential,,False,10.543,"LINESTRING (4.3817145 50.424465, 4.3816047 50.424401)",,Cité Malghem,,,,,,
14221,226050651,,residential,,False,38.119,"LINESTRING (4.3817145 50.424465, 4.382075 50.4242105)",,Cité Malghem,,,,,,
14222,226300490,,residential,,False,28.997,"LINESTRING (4.4039324 50.3818708, 4.4043303 50.381931)",,,,,,,,
14223,503335597,,tertiary,,True,7.589,"LINESTRING (4.4351888 50.3967761, 4.43509 50.3968024)",,Rue de la Belle-Vue,50,,,,,
14224,229654932,,cycleway,,False,202.19,"LINESTRING (4.4351888 50.3967761, 4.4354038 50.3968205, 4.4355893 50.3969023, 4.4357846 50.3969843, 4.4360606 50.3970519, 4.4363613 50.3971828, 4.4367154 50.3973743, 4.4369242 50.397505, 4.4371242 50.3976451, 4.4372612 50.3977633, 4.4373838 50.3978817)",,,,,,,,
14225,72370893,,cycleway,,False,70.379,"LINESTRING (4.4373838 50.3978817, 4.4379934 50.3973821)",,,,,yes,,,
14226,212739654,,cycleway,,False,34.547,"LINESTRING (4.4373838 50.3978817, 4.4370809 50.3981251)",,,,,,,,
14227,229654932,,cycleway,,False,236.276,"LINESTRING (4.4373838 50.3978817, 4.4374912 50.3980375, 4.4375492 50.3981217, 4.4376011 50.3982119, 4.4376685 50.3983389, 4.4377304 50.3984817, 4.4378733 50.398758, 4.437889 50.3988163, 4.4379047 50.3988737, 4.4379532 50.3989584, 4.4380712 50.3991469, 4.4381853 50.3994295, 4.438241 50.3996087, 4.43826 50.3996974, 4.4382731 50.3997842, 4.4383145 50.3999133)",,,,,,,,
14228,229654932,,cycleway,,False,202.19,"LINESTRING (4.4373838 50.3978817, 4.4372612 50.3977633, 4.4371242 50.3976451, 4.4369242 50.397505, 4.4367154 50.3973743, 4.4363613 50.3971828, 4.4360606 50.3970519, 4.4357846 50.3969843, 4.4355893 50.3969023, 4.4354038 50.3968205, 4.4351888 50.3967761)",,,,,,,,
14229,212732024,,tertiary,,False,13.551,"LINESTRING (4.4345059 50.3969865, 4.4346508 50.396907)",,Rue de la Belle-Vue,50,,,,,
14230,229670379,,tertiary_link,,True,41.206,"LINESTRING (4.4345059 50.3969865, 4.4345723 50.3969127, 4.4345857 50.3968511, 4.4345884 50.3968187, 4.4345616 50.3967862, 4.4345214 50.396752, 4.4344731 50.3967314, 4.4343763 50.3966899)",,,50,,,,,
14231,568111763,,tertiary,,False,38.3,"LINESTRING (4.4345059 50.3969865, 4.4342219 50.3971601, 4.4341159 50.3972249)",,Rue de la Belle-Vue,50,,,,,
