,osmid,lanes,name,highway,maxspeed,oneway,length,ref,geometry,width,service,junction,access,bridge,tunnel
8604,192359875,,Holsbeeksesteenweg,tertiary,30,False,5.03,,"LINESTRING (4.7304266 50.8935638, 4.7304607 50.8936036)",,,,,,
8605,12370682,,Thomas Woodrow Wilsonlaan,residential,30,False,22.42,,"LINESTRING (4.7304266 50.8935638, 4.7305187 50.8935461, 4.7306289 50.8934998, 4.7306837 50.893454)",,,,,,
8606,192359875,,Holsbeeksesteenweg,tertiary,30,False,15.92,,"LINESTRING (4.7304266 50.8935638, 4.7303551 50.8934797, 4.7303307 50.8934345)",,,,,,
8607,105447639,,,service,,False,11.569,,"LINESTRING (4.7151292 50.8598434, 4.7150355 50.8597578)",,driveway,,,,
8608,105447639,,,service,,False,21.61,,"LINESTRING (4.7150355 50.8597578, 4.7148647 50.8595961)",,driveway,,,,
8609,105447639,,,service,,False,11.569,,"LINESTRING (4.7150355 50.8597578, 4.7151292 50.8598434)",,driveway,,,,
8610,105447715,,,service,,False,17.185,,"LINESTRING (4.7150355 50.8597578, 4.7152447 50.8596775)",,driveway,,,,
8611,506413919,,Parnassusbergdreef,residential,,False,5.658,,"LINESTRING (4.7007127 50.838688, 4.7006351 50.8386743)",,,,,,
8612,70024240,,Kerspelstraat,track,,False,533.876,,"LINESTRING (4.7007127 50.838688, 4.7008308 50.8387451, 4.7009779 50.8388539, 4.7030564 50.8405613, 4.7041762 50.841481, 4.7051337 50.8422872, 4.7053641 50.8424816)",,,,,,
8613,105447610,,,service,,False,40.004,,"LINESTRING (4.7152447 50.8596775, 4.7156 50.8599588)",,driveway,,,,
8614,105447715,,,service,,False,17.185,,"LINESTRING (4.7152447 50.8596775, 4.7150355 50.8597578)",,driveway,,,,
8615,105447610,,,service,,False,45.535,,"LINESTRING (4.7152447 50.8596775, 4.7153318 50.8596489, 4.7153067 50.8596183, 4.715454 50.8595464, 4.7152615 50.8593932)",,driveway,,,,
8616,105447610,,,service,,False,40.004,,"LINESTRING (4.7156 50.8599588, 4.7152447 50.8596775)",,driveway,,,,
8617,96768814,2,Geldenaaksebaan,tertiary,30,False,79.045,,"LINESTRING (4.7156 50.8599588, 4.7155281 50.8600045, 4.7147925 50.8604543)",,,,,,
8618,96768814,2,Geldenaaksebaan,tertiary,30,False,96.346,,"LINESTRING (4.7156 50.8599588, 4.7158791 50.8597815, 4.7161956 50.8596154, 4.7166471 50.8594009)",,,,,,
8619,105447610,,,service,,False,45.535,,"LINESTRING (4.7152615 50.8593932, 4.715454 50.8595464, 4.7153067 50.8596183, 4.7153318 50.8596489, 4.7152447 50.8596775)",,driveway,,,,
8620,105447639,,,service,,False,21.61,,"LINESTRING (4.7148647 50.8595961, 4.7150355 50.8597578)",,driveway,,,,
8621,458886773,,,service,,False,5.767,,"LINESTRING (4.7237157 50.8510469, 4.723697 50.8510974)",,,,,,
8622,"[11064178, 458720654]",,Interleuvenlaan,unclassified,50,False,80.69,,"LINESTRING (4.7237157 50.8510469, 4.7233531 50.8509938, 4.722963 50.8509461, 4.7225839 50.8509314)",,,,,,
8623,11064178,,Interleuvenlaan,unclassified,50,False,40.095,,"LINESTRING (4.7237157 50.8510469, 4.7238793 50.8510694, 4.7242737 50.8511238)",,,,,,
8624,106362185,,,service,,False,27.924,,"LINESTRING (4.7267366 50.84901, 4.7269057 50.8487827)",,parking_aisle,,,,
8625,106362180,,,service,,False,168.616,,"LINESTRING (4.7258776 50.8487783, 4.7260737 50.8488378, 4.7256451 50.8494033, 4.7254663 50.8493487, 4.7258776 50.8487783)",,parking_aisle,,,,
8626,106362180,,,service,,False,168.616,,"LINESTRING (4.7258776 50.8487783, 4.7254663 50.8493487, 4.7256451 50.8494033, 4.7260737 50.8488378, 4.7258776 50.8487783)",,parking_aisle,,,,
8627,106362180,,,service,,False,73.828,,"LINESTRING (4.7258776 50.8487783, 4.725843 50.8486848, 4.7261775 50.8482564, 4.72631 50.8482904)",,parking_aisle,,,,
8628,106362183,,,service,,False,5.728,,"LINESTRING (4.7271863 50.8488651, 4.7271123 50.8488434)",,,,,,
8629,114697802,,Interleuvenlaan,residential,50,False,65.497,,"LINESTRING (4.7271863 50.8488651, 4.7272169 50.8488245, 4.7273963 50.8485847, 4.7275884 50.8483336)",,,,,,
8630,114697802,,Interleuvenlaan,residential,50,False,249.26,,"LINESTRING (4.7271863 50.8488651, 4.72672 50.8494812, 4.7265157 50.84977, 4.726352 50.8500878, 4.7262775 50.8502802, 4.7261793 50.8505452, 4.7261829 50.8507724, 4.7262086 50.8509779, 4.7262098 50.8509826)",,,,,,
8631,106362185,,,service,,False,29.658,,"LINESTRING (4.727085 50.8485412, 4.7269057 50.8487827)",,parking_aisle,,,,
8632,10575878,,Interleuvenlaan,unclassified,50,False,76.965,,"LINESTRING (4.7265178 50.8480188, 4.7275116 50.848311)",,,,,,
8633,106362179,,,service,,False,3.57,,"LINESTRING (4.7265178 50.8480188, 4.7265001 50.8480489)",,,,,,
8634,10575878,,Interleuvenlaan,unclassified,50,False,50.697,,"LINESTRING (4.7265178 50.8480188, 4.7262818 50.8479494, 4.7261136 50.8479, 4.7260676 50.8478864, 4.7260387 50.8478779, 4.7260248 50.8478739, 4.7258632 50.8478263)",,,,,,
8635,106362179,,,service,,False,29.987,,"LINESTRING (4.72631 50.8482904, 4.7265001 50.8480489)",,,,,,
8636,106362179,,,service,,False,45.193,,"LINESTRING (4.72631 50.8482904, 4.7263124 50.8483589, 4.7263607 50.8484175, 4.7264181 50.8484529, 4.7264782 50.8484802, 4.7267281 50.8485546)",,,,,,
8637,106362180,,,service,,False,73.828,,"LINESTRING (4.72631 50.8482904, 4.7261775 50.8482564, 4.725843 50.8486848, 4.7258776 50.8487783)",,parking_aisle,,,,
8638,106362183,,,service,,False,15.998,,"LINESTRING (4.7269057 50.8487827, 4.7271123 50.8488434)",,,,,,
8639,106362185,,,service,,False,29.658,,"LINESTRING (4.7269057 50.8487827, 4.727085 50.8485412)",,parking_aisle,,,,
8640,106362185,,,service,,False,27.924,,"LINESTRING (4.7269057 50.8487827, 4.7267366 50.84901)",,parking_aisle,,,,
8641,106362179,,,service,,False,45.193,,"LINESTRING (4.7267281 50.8485546, 4.7264782 50.8484802, 4.7264181 50.8484529, 4.7263607 50.8484175, 4.7263124 50.8483589, 4.72631 50.8482904)",,,,,,
8642,106362183,,,service,,False,15.998,,"LINESTRING (4.7271123 50.8488434, 4.7269057 50.8487827)",,,,,,
8643,106362183,,,service,,False,5.728,,"LINESTRING (4.7271123 50.8488434, 4.7271863 50.8488651)",,,,,,
8644,231212168,,,cycleway,,True,54.688,,"LINESTRING (4.7271123 50.8488434, 4.7274457 50.8483989)",,,,,,
8645,79002191,1,Ambachtenlaan,unclassified,50,False,197.609,,"LINESTRING (4.7174041 50.8475612, 4.7174443 50.8476158, 4.7174919 50.8476804, 4.7177166 50.8479858, 4.7179882 50.848355, 4.718011 50.8483861, 4.7180842 50.8484855, 4.7181457 50.8485691, 4.7182356 50.8486913, 4.718249 50.8487095, 4.71859 50.8491729)",,,,,,
8646,79002191,1,Ambachtenlaan,unclassified,50,False,255.39,,"LINESTRING (4.7174041 50.8475612, 4.7172591 50.847364, 4.7171683 50.8472406, 4.7171201 50.8471751, 4.7169757 50.8469788, 4.7168929 50.8468663, 4.7166146 50.8464881, 4.7165031 50.8463515, 4.7164658 50.8463288, 4.7163354 50.8462549, 4.7162061 50.8462235, 4.7160343 50.846205, 4.7158146 50.8462353, 4.7155965 50.8462635, 4.7154336 50.8463339, 4.7152924 50.8464351, 4.715252 50.8465077)",,,,,,
8647,845304796,,,service,,False,40.83499999999999,,"LINESTRING (4.7174041 50.8475612, 4.7171142 50.8476459, 4.7172203 50.8477973)",,parking_aisle,,,,
8648,978148219,,Kerkhofdreef,residential,,True,8.115,,"LINESTRING (4.7112851 50.8708175, 4.7114007 50.8708155)",,,,,,
8649,978148220,,,cycleway,,False,7.035,R23,"LINESTRING (4.7112851 50.8708175, 4.7113489 50.8708663)",,,,,,
8650,23119323,,,cycleway,,False,122.446,R23,"LINESTRING (4.7112851 50.8708175, 4.7105185 50.8701801, 4.7103223 50.8699689, 4.7102615 50.8699279)",,,,,,
8651,91669437,,,secondary_link,50,True,7.761,,"LINESTRING (4.7083169 50.8689782, 4.7083251 50.8690478)",,,,,,
8652,"[14041265, 95921198]",,,path,,False,12.491,,"LINESTRING (4.7083169 50.8689782, 4.7083583 50.868976, 4.7084919 50.8689585)",2.5,,,,,
8653,14041265,,,path,,False,8.545,,"LINESTRING (4.7083169 50.8689782, 4.708258 50.8689742, 4.7082062 50.8689521)",,,,,,
8654,107068089,,,cycleway,,True,13.278,,"LINESTRING (4.7008798 50.9026369, 4.7009694 50.9025317)",,,,,,
8655,53085950,,,cycleway,,True,8.661,,"LINESTRING (4.7008798 50.9026369, 4.7009423 50.9026219, 4.7009972 50.9026131)",,,,,,
8656,107071230,,,service,,False,31.833,,"LINESTRING (4.6845561 50.9333122, 4.6850103 50.9333081)",,,,,,
8657,107071232,,,service,,False,49.815,,"LINESTRING (4.6845561 50.9333122, 4.6845416 50.9328643)",,,,,,
8658,107071232,,,service,,False,69.684,,"LINESTRING (4.6845561 50.9333122, 4.6845636 50.9335465, 4.6845834 50.9335742, 4.6846252 50.9335923, 4.6851488 50.9335896)",,,,,,
8659,107071236,,,service,,False,40.864,,"LINESTRING (4.6851312 50.9332249, 4.6851313 50.9328574)",,,,,,
8660,107071241,,,service,,False,17.126,,"LINESTRING (4.6851312 50.9332249, 4.6852567 50.9332235, 4.6852589 50.9332984)",,,,,,
8661,107071241,,,service,,False,17.732,,"LINESTRING (4.6851312 50.9332249, 4.685008 50.9332263, 4.6850103 50.9333081)",,,,,,
8662,107071238,,,service,,False,23.407,,"LINESTRING (4.6851488 50.9335896, 4.6851466 50.9333791)",,,,,,
8663,107071232,,,service,,False,69.684,,"LINESTRING (4.6851488 50.9335896, 4.6846252 50.9335923, 4.6845834 50.9335742, 4.6845636 50.9335465, 4.6845561 50.9333122)",,,,,,
8664,107071232,,,service,,False,72.346,,"LINESTRING (4.6851488 50.9335896, 4.6856988 50.9335867, 4.685734 50.9335659, 4.6857406 50.9335382, 4.6857312 50.9332927)",,,,,,
8665,107071224,,,service,,False,41.332,,"LINESTRING (4.6845416 50.9328643, 4.6851313 50.9328574)",,,,,,
8666,107071232,,,service,,False,49.815,,"LINESTRING (4.6845416 50.9328643, 4.6845561 50.9333122)",,,,,,
8667,107071232,,,service,,False,56.472,,"LINESTRING (4.6845416 50.9328643, 4.6845614 50.932795, 4.6846384 50.9327243, 4.6847396 50.9326564, 4.684865 50.9326203, 4.6849948 50.9325898, 4.6851268 50.9325759)",,,,,,
8668,107071224,,,service,,False,40.856,,"LINESTRING (4.6851313 50.9328574, 4.6857142 50.9328505)",,,,,,
8669,107071224,,,service,,False,41.332,,"LINESTRING (4.6851313 50.9328574, 4.6845416 50.9328643)",,,,,,
8670,107071236,,,service,,False,31.303,,"LINESTRING (4.6851313 50.9328574, 4.6851268 50.9325759)",,,,,,
8671,107071236,,,service,,False,40.864,,"LINESTRING (4.6851313 50.9328574, 4.6851312 50.9332249)",,,,,,
8672,107071230,,,service,,False,31.833,,"LINESTRING (4.6850103 50.9333081, 4.6845561 50.9333122)",,,,,,
8673,107071241,,,service,,False,17.732,,"LINESTRING (4.6850103 50.9333081, 4.685008 50.9332263, 4.6851312 50.9332249)",,,,,,
8674,107071241,,,service,,False,17.469,,"LINESTRING (4.6850103 50.9333081, 4.6850124 50.9333806, 4.6851466 50.9333791)",,,,,,
8675,4390670,,Kroonstraat,residential,50,False,25.395,,"LINESTRING (4.6853306 50.9321373, 4.6856125 50.9319938)",,,,,,
8676,4390670,,Kroonstraat,residential,50,False,30.547,,"LINESTRING (4.6853306 50.9321373, 4.6850176 50.9323285)",,,,,,
8677,107071237,,,service,,False,42.49,,"LINESTRING (4.6853306 50.9321373, 4.6853556 50.9325191)",,,,,,
8678,107071238,,,service,,False,23.407,,"LINESTRING (4.6851466 50.9333791, 4.6851488 50.9335896)",,,,,,
8679,107071241,,,service,,False,17.469,,"LINESTRING (4.6851466 50.9333791, 4.6850124 50.9333806, 4.6850103 50.9333081)",,,,,,
8680,107071241,,,service,,False,16.855,,"LINESTRING (4.6851466 50.9333791, 4.6852611 50.9333778, 4.6852589 50.9332984)",,,,,,
8681,107071224,,,service,,False,40.856,,"LINESTRING (4.6857142 50.9328505, 4.6851313 50.9328574)",,,,,,
8682,107071232,,,service,,False,49.185,,"LINESTRING (4.6857142 50.9328505, 4.6857312 50.9332927)",,,,,,
8683,107071232,,,service,,False,55.06899999999999,,"LINESTRING (4.6857142 50.9328505, 4.6856482 50.9327479, 4.6855646 50.9326827, 4.6854612 50.9326369, 4.6852874 50.9325912, 4.6851268 50.9325759)",,,,,,
8684,107071222,,,service,,False,13.414,,"LINESTRING (4.6853556 50.9325191, 4.6851642 50.9325205)",,,,,,
8685,107071237,,,service,,False,42.49,,"LINESTRING (4.6853556 50.9325191, 4.6853306 50.9321373)",,,,,,
8686,107071222,,,service,,False,72.267,,"LINESTRING (4.6853556 50.9325191, 4.6855316 50.9325122, 4.6855954 50.9324789, 4.6856196 50.9323985, 4.685613 50.9321045, 4.6856125 50.9319938)",,,,,,
8687,107071236,,,service,,False,6.695,,"LINESTRING (4.6851268 50.9325759, 4.6851642 50.9325205)",,,,,,
8688,107071236,,,service,,False,31.303,,"LINESTRING (4.6851268 50.9325759, 4.6851313 50.9328574)",,,,,,
8689,107071232,,,service,,False,55.069,,"LINESTRING (4.6851268 50.9325759, 4.6852874 50.9325912, 4.6854612 50.9326369, 4.6855646 50.9326827, 4.6856482 50.9327479, 4.6857142 50.9328505)",,,,,,
8690,107071232,,,service,,False,56.47199999999999,,"LINESTRING (4.6851268 50.9325759, 4.6849948 50.9325898, 4.684865 50.9326203, 4.6847396 50.9326564, 4.6846384 50.9327243, 4.6845614 50.932795, 4.6845416 50.9328643)",,,,,,
8691,107071228,,,service,,False,33.104,,"LINESTRING (4.6857312 50.9332927, 4.6852589 50.9332984)",,,,,,
8692,107071232,,,service,,False,49.185,,"LINESTRING (4.6857312 50.9332927, 4.6857142 50.9328505)",,,,,,
8693,107071232,,,service,,False,72.346,,"LINESTRING (4.6857312 50.9332927, 4.6857406 50.9335382, 4.685734 50.9335659, 4.6856988 50.9335867, 4.6851488 50.9335896)",,,,,,
8694,107071228,,,service,,False,33.104,,"LINESTRING (4.6852589 50.9332984, 4.6857312 50.9332927)",,,,,,
8695,107071241,,,service,,False,16.855,,"LINESTRING (4.6852589 50.9332984, 4.6852611 50.9333778, 4.6851466 50.9333791)",,,,,,
8696,107071241,,,service,,False,17.126,,"LINESTRING (4.6852589 50.9332984, 4.6852567 50.9332235, 4.6851312 50.9332249)",,,,,,
8697,107071222,,,service,,False,13.414,,"LINESTRING (4.6851642 50.9325205, 4.6853556 50.9325191)",,,,,,
8698,107071236,,,service,,False,6.695,,"LINESTRING (4.6851642 50.9325205, 4.6851268 50.9325759)",,,,,,
8699,107071222,,,service,,False,24.979,,"LINESTRING (4.6851642 50.9325205, 4.685074 50.9324706, 4.6850301 50.9324154, 4.6850176 50.9323285)",,,,,,
8700,107085563,,,service,,False,46.869,,"LINESTRING (4.7135263 50.8647454, 4.713463 50.8644091, 4.7134554 50.8643264)",,parking_aisle,,,,
8701,773642168,1,Abdij van Park,unclassified,50,False,7.687,,"LINESTRING (4.7134554 50.8643264, 4.713346 50.8643297)",,,,,,
8702,773642168,1,Abdij van Park,unclassified,50,False,44.288,,"LINESTRING (4.7134554 50.8643264, 4.7140857 50.8643071)",,,,,,
8703,107085563,,,service,,False,46.869,,"LINESTRING (4.7134554 50.8643264, 4.713463 50.8644091, 4.7135263 50.8647454)",,parking_aisle,,,,
8704,9810891,,,track,,False,403.607,,"LINESTRING (4.645318 50.8523794, 4.6457253 50.8525617, 4.6460579 50.8526769, 4.6465503 50.8528673, 4.6470911 50.8531382, 4.6474859 50.8533604, 4.6480095 50.853653, 4.6487562 50.8540865, 4.6492969 50.8543682, 4.6498224 50.8546197)",,,,,,
8705,195735948,,Lissenweg,track,,False,341.265,,"LINESTRING (4.645318 50.8523794, 4.6455501 50.8521591, 4.6458252 50.8519843, 4.646188 50.8517483, 4.6464524 50.8515444, 4.6468392 50.8512904, 4.6473026 50.8510269, 4.6476418 50.8508122, 4.6478949 50.8506121, 4.6480161 50.850445, 4.6483655 50.8501294, 4.6484097 50.8500423)",,,,,,
8706,195735948,,Lissenweg,track,,False,84.69900000000001,,"LINESTRING (4.645318 50.8523794, 4.6452697 50.8524365, 4.6447538 50.8530527)",,,,,,
8707,109574456,,,service,,False,80.38400000000001,,"LINESTRING (4.7473655 50.8777644, 4.7471765 50.8779782, 4.7471354 50.8779853, 4.7471017 50.8780169, 4.7469915 50.8780589, 4.7467268 50.8783457)",,driveway,,,,
8708,10672135,,Koetsweg,residential,30,False,94.788,,"LINESTRING (4.7467268 50.8783457, 4.7479287 50.878735)",,,,,,
8709,10672135,,Koetsweg,residential,30,False,12.3,,"LINESTRING (4.7467268 50.8783457, 4.7465786 50.8782866)",,,,,,
8710,109574456,,,service,,False,80.38400000000001,,"LINESTRING (4.7467268 50.8783457, 4.7469915 50.8780589, 4.7471017 50.8780169, 4.7471354 50.8779853, 4.7471765 50.8779782, 4.7473655 50.8777644)",,driveway,,,,
8711,10682326,1,Overwinningstraat,residential,30,False,118.389,,"LINESTRING (4.7294561 50.8736184, 4.7287911 50.8731921, 4.7288016 50.8730725, 4.7284092 50.8728298)",,,,,,
8712,3450237,1,Filosofenlaan,residential,30,False,60.167,,"LINESTRING (4.6809616 50.8526718, 4.6816595 50.8529859)",,,,,,
8713,3450237,1,Filosofenlaan,residential,30,False,139.355,,"LINESTRING (4.6809616 50.8526718, 4.6793706 50.8519223)",,,,,,
8714,69657209,,,path,,False,368.841,,"LINESTRING (4.6809616 50.8526718, 4.6811577 50.8519025, 4.6810477 50.8515713, 4.6810148 50.8514478, 4.6809483 50.8513222, 4.6809575 50.8510704, 4.6809322 50.8509277, 4.6811038 50.8501606, 4.6813742 50.8494081)",,,,,,
8715,111536906,,,path,,False,32.18,,"LINESTRING (4.7132389 50.8531906, 4.7133566 50.8534703)",,,,,,
8716,8083263,,,cycleway,,False,32.48,,"LINESTRING (4.7137773 50.8527907, 4.7139075 50.8525104)",,,,,,
8717,8083263,,,cycleway,,False,61.435,,"LINESTRING (4.7137773 50.8527907, 4.7135728 50.8532311, 4.7135404 50.8533224)",,,,,,
8718,111536908,,,path,,False,41.877,,"LINESTRING (4.7137773 50.8527907, 4.7136264 50.8528746, 4.7135384 50.8529941, 4.7133575 50.8530233)",,,,,,
8719,99552146,,,path,,False,505.3779999999999,,"LINESTRING (4.7117256 50.8576571, 4.7119238 50.8575285, 4.7119891 50.8571382, 4.7119682 50.8569384, 4.7117907 50.8564737, 4.7118873 50.8564646, 4.7119434 50.8563889, 4.7119513 50.8563067, 4.7119134 50.856197, 4.7119343 50.8559046, 4.7119878 50.8557323, 4.7120035 50.85562, 4.7119687 50.8553803, 4.7120715 50.8551144, 4.7122567 50.8549099, 4.7124357 50.8548175, 4.7126076 50.8545863, 4.7126953 50.8543785, 4.7128479 50.8540613, 4.7129895 50.8538526, 4.7131981 50.8535966, 4.7133566 50.8534703)",,,,,,
8720,3343966,1,Rapengang,living_street,20,False,28.567,,"LINESTRING (4.704907 50.8717516, 4.7045871 50.8715927)",,,,,,
8721,857260600,,,service,,False,4.409,,"LINESTRING (4.704907 50.8717516, 4.7049651 50.8717365)",,driveway,,,,
8722,3343966,1,Rapengang,living_street,20,False,55.162,,"LINESTRING (4.704907 50.8717516, 4.704885 50.8717835, 4.7055538 50.8719697)",,,,,,
8723,17976034,,Martellekensweg,track,,False,185.23,,"LINESTRING (4.749607 50.8993467, 4.7494462 50.8990241, 4.748576 50.8978152)",,,,,,
8724,"[17980304, 180171118]",,Veldweg,path,,False,362.868,,"LINESTRING (4.749607 50.8993467, 4.7491057 50.89945, 4.7485328 50.8995638, 4.7471153 50.8998627, 4.746407 50.8999721, 4.7460423 50.9004119, 4.7456229 50.901009)",,,,,,
8725,180171107,,Martellekensweg,track,,False,298.41,,"LINESTRING (4.749607 50.8993467, 4.7496378 50.8993893, 4.7497764 50.8997028, 4.7498514 50.9002457, 4.7498734 50.9008752, 4.7500536 50.901283, 4.7506557 50.901887)",,,,,,
8726,112386321,,,path,,False,18.988,,"LINESTRING (4.7240915 50.9029895, 4.7241727 50.9031524)",,,,,,
8727,179540262,,Wilselsesteenweg,residential,30,False,11.406,,"LINESTRING (4.7240915 50.9029895, 4.7241939 50.9029098)",,,,,,
8728,12372672,,Wilselsesteenweg,residential,30,False,191.73,,"LINESTRING (4.7240915 50.9029895, 4.7239715 50.9031078, 4.72373 50.9032847, 4.7234426 50.9034947, 4.7226781 50.9040765, 4.7225607 50.9041522, 4.7224045 50.9042346, 4.722308 50.9042912)",,,,,,
8729,112386321,,,path,,False,18.988,,"LINESTRING (4.7241727 50.9031524, 4.7240915 50.9029895)",,,,,,
8730,112386322,,,cycleway,,False,4.794,,"LINESTRING (4.7172052 50.8996257, 4.7172717 50.8996157)",,,,,,
8731,31861563,,,cycleway,,True,124.966,,"LINESTRING (4.7172052 50.8996257, 4.7171389 50.8994501, 4.7170342 50.8993191, 4.7168025 50.8987106, 4.7167447 50.8985437)",,,,,,
8732,112386322,,,cycleway,,False,7.023,,"LINESTRING (4.7172717 50.8996157, 4.7173691 50.899601)",,,,,,
8733,112386322,,,cycleway,,False,4.794,,"LINESTRING (4.7172717 50.8996157, 4.7172052 50.8996257)",,,,,,
8734,125835557,,Kesseldallaan,tertiary,50,True,123.263,,"LINESTRING (4.7172717 50.8996157, 4.716887 50.8985546, 4.7168803 50.898535)",,,,,,
8735,70023691,,,cycleway,,True,11.246,,"LINESTRING (4.7174602 50.8995872, 4.7174966 50.8996857)",,,,,,
8736,112386322,,,cycleway,,False,6.57,,"LINESTRING (4.7174602 50.8995872, 4.7173691 50.899601)",,,,,,
8737,440732694,,Kesseldallaan,tertiary,50,False,17.075,,"LINESTRING (4.7183041 50.9013867, 4.7183964 50.9015288)",,,,,,
8738,440732695,,Kesseldallaan,tertiary,50,False,18.109,,"LINESTRING (4.7183041 50.9013867, 4.7182114 50.9012347)",,,,,,
8739,440732701,,,cycleway,,False,14.003,,"LINESTRING (4.7183041 50.9013867, 4.7184924 50.9013448)",,,,,,
8740,13823562,,Edelzangerslaan,residential,30,False,127.585,,"LINESTRING (4.7200873 50.9018009, 4.7217257 50.9022998)",,,,,,
8741,13823562,,Edelzangerslaan,residential,30,False,5.965,,"LINESTRING (4.7200873 50.9018009, 4.7200106 50.9017777)",,,,,,
8742,112386324,,,path,,False,69.793,,"LINESTRING (4.7200873 50.9018009, 4.7205247 50.9012371)",,,,,,
8743,112386325,,,cycleway,,False,4.443,,"LINESTRING (4.7216639 50.8902655, 4.7217083 50.890237)",,,,,,
8744,22407254,,,cycleway,,False,67.475,,"LINESTRING (4.7216639 50.8902655, 4.7210784 50.8898921, 4.7209877 50.8898339)",,,,,,
8745,125835618,,,cycleway,,False,240.264,,"LINESTRING (4.7216639 50.8902655, 4.7217178 50.8902996, 4.7242242 50.8917008)",,,,,,
8746,124042373,1,Herendreef,track,,False,177.716,,"LINESTRING (4.6889092 50.8354786, 4.6895442 50.8339315)",,,,,,
8747,"[112471125, 110296622]",,,path,,False,133.548,,"LINESTRING (4.6889092 50.8354786, 4.6874041 50.8352312, 4.6873187 50.8351519, 4.6872291 50.835261)",,,,,,
8748,124042373,1,Herendreef,track,,False,107.36,,"LINESTRING (4.6889092 50.8354786, 4.6887717 50.8358043, 4.6884997 50.8364088)",,,,,,
8749,120201123,,Kesseldallaan,cycleway,,True,5.324,,"LINESTRING (4.7199226 50.9034167, 4.7199502 50.9034613)",,,,,,
8750,112566014,2,Kesseldallaan,tertiary,50,True,10.535,,"LINESTRING (4.7199226 50.9034167, 4.7198552 50.903443, 4.719819 50.9034815)",,,,,,
8751,120201125,,,cycleway,,True,6.287,,"LINESTRING (4.7169674 50.8985216, 4.7168803 50.898535)",,,,,,
8752,112565986,,Kesseldallaan,tertiary,50,True,123.286,,"LINESTRING (4.7169674 50.8985216, 4.7169752 50.8985423, 4.7173691 50.899601)",,,,,,
8753,112386322,,,cycleway,,False,6.57,,"LINESTRING (4.7173691 50.899601, 4.7174602 50.8995872)",,,,,,
8754,112386322,,,cycleway,,False,7.023,,"LINESTRING (4.7173691 50.899601, 4.7172717 50.8996157)",,,,,,
8755,112565986,,Kesseldallaan,tertiary,50,True,10.792,,"LINESTRING (4.7173691 50.899601, 4.717408 50.8996949)",,,,,,
